node_id,attribute_id,namespace,name,description
3710,5619,DISEASE,"liver cancer",NULL
3710,5846,DISEASE,"bladder carcinoma",NULL
3710,5846,DISEASE,"bladder carcinoma",NULL
3710,5959,DISEASE,"hair disease",NULL
3710,6146,DISEASE,hypotrichosis,NULL
3710,6146,DISEASE,hypotrichosis,NULL
3710,6146,DISEASE,hypotrichosis,NULL
3710,6146,DISEASE,hypotrichosis,NULL
3710,7317,DISEASE,"hepatocellular carcinoma",NULL
3710,7957,DISEASE,"lung disease",NULL
3710,7999,DISEASE,"ulcerative colitis",NULL
3710,7999,DISEASE,"ulcerative colitis",NULL
3710,8072,DISEASE,"Crohn's disease",NULL
3710,8459,DISEASE,alopecia,NULL
3710,20211,molecular_function,"G-protein coupled receptor activity",""Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex." [GOC:bf, http://www.iuphar-db.org, Wikipedia:GPCR]"
3710,20958,cellular_component,"plasma membrane",""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN:0716731363]"
3710,20959,cellular_component,"integral component of plasma membrane",""The component of the plasma membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane." [GOC:dos, GOC:go_curators]"
3710,22125,biological_process,"G-protein coupled receptor signaling pathway",""A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane (PMID:24568158 and PMID:16902576)." [GOC:bf, GOC:mah, PMID:16902576, PMID:24568158, Wikipedia:G_protein-coupled_receptor]"
3710,34813,biological_process,"positive regulation of Rho protein signal transduction",""Any process that activates or increases the frequency, rate or extent of Rho protein signal transduction." [GOC:bf]"
3710,37866,cellular_component,"intracellular membrane-bounded organelle",""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane." [GOC:go_curators]"
3710,44575,biological_process,"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway",""Any process that increases the concentration of calcium ions in the cytosol that occurs as part of a PLC-activating G-protein coupled receptor signaling pathway. G-protein-activated PLC hydrolyses phosphatidylinositol-bisphosphate (PIP2) to release diacylglycerol (DAG) and inositol trisphosphate (IP3). IP3 then binds to calcium release channels in the endoplasmic reticulum (ER) to trigger calcium ion release into the cytosol." [GOC:ai, GOC:signaling]"
13130,866,DISEASE,"Van der Woude syndrome",NULL
13130,3183,DISEASE,hypertension,NULL
13130,3183,DISEASE,hypertension,NULL
13130,3212,DISEASE,"essential hypertension",NULL
13130,3212,DISEASE,"essential hypertension",NULL
13130,5619,DISEASE,"liver cancer",NULL
13130,5848,DISEASE,"multidrug-resistant tuberculosis",NULL
13130,5949,DISEASE,hyperglycemia,NULL
13130,7317,DISEASE,"hepatocellular carcinoma",NULL
13130,8096,DISEASE,fasciolopsiasis,NULL
13130,19257,molecular_function,"1-acylglycerol-3-phosphate O-acyltransferase activity",""Catalysis of the reaction"
13130,20876,cellular_component,"endoplasmic reticulum membrane",""The lipid bilayer surrounding the endoplasmic reticulum." [GOC:mah]"
13130,26472,cellular_component,membrane,""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it." [GOC:dos, GOC:mah, ISBN:0815316194]"
13130,35909,biological_process,"phosphatidylserine acyl-chain remodeling",""Remodeling the acyl chains of phosphatidylserine, through sequential deacylation and re-acylation reactions, to generate phosphatidylserine containing different types of fatty acid acyl chains." [CHEBI:18303, GOC:mw, PMID:18287005, PMID:18458083]"
13130,35910,biological_process,"phosphatidylcholine acyl-chain remodeling",""Remodeling the acyl chains of phosphatidylcholine, through sequential deacylation and re-acylation reactions, to generate phosphatidylcholine containing different types of fatty acid acyl chains." [CHEBI:49183, GOC:mw, PMID:18195019, PMID:18458083]"
13130,35911,biological_process,"phosphatidylethanolamine acyl-chain remodeling",""Remodeling the acyl chains of phosphatidylethanolamine, through sequential deacylation and re-acylation reactions, to generate phosphatidylethanolamine containing different types of fatty acid acyl chains." [CHEBI:16038, GOC:mw, PMID:18287005, PMID:18458083]"
13130,41450,molecular_function,"2-acylglycerol-3-phosphate O-acyltransferase activity",""Catalysis of the reaction"
13130,41490,molecular_function,"1-acylglycerophosphocholine O-acyltransferase activity",""Catalysis of the reaction"
1996,3100,DISEASE,"stomach cancer",NULL
1996,3100,DISEASE,"stomach cancer",NULL
1996,4180,DISEASE,eclampsia,NULL
1996,4549,DISEASE,"major depressive disorder",NULL
1996,4641,DISEASE,"endogenous depression",NULL
1996,4641,DISEASE,"endogenous depression",NULL
1996,4642,DISEASE,"mental depression",NULL
1996,4839,DISEASE,"anxiety disorder",NULL
1996,5227,DISEASE,melancholia,NULL
1996,5227,DISEASE,melancholia,NULL
1996,5619,DISEASE,"liver cancer",NULL
1996,5798,DISEASE,"lung squamous cell carcinoma",NULL
1996,6389,DISEASE,"neurotic disorder",NULL
1996,6701,DISEASE,"stomach carcinoma",NULL
1996,6701,DISEASE,"stomach carcinoma",NULL
1996,6808,DISEASE,"large intestine cancer",NULL
1996,6808,DISEASE,"large intestine cancer",NULL
1996,6953,DISEASE,"phobic disorder",NULL
1996,7317,DISEASE,"hepatocellular carcinoma",NULL
1996,8038,DISEASE,"eating disorder",NULL
1996,8211,DISEASE,"colorectal cancer",NULL
1996,8211,DISEASE,"colorectal cancer",NULL
1996,20725,cellular_component,intracellular,""The living contents of a cell; the matter contained within (but not including) the plasma membrane, usually taken to exclude large vacuoles and masses of secretory or ingested material. In eukaryotes it includes the nucleus and cytoplasm." [ISBN:0198506732]"
1996,20913,cellular_component,cytosol,""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes." [GOC:hjd, GOC:jl]"
1996,22127,biological_process,"adenylate cyclase-modulating G-protein coupled receptor signaling pathway",""The series of molecular signals generated as a consequence of a G-protein coupled receptor binding to its physiological ligand, where the pathway proceeds through activation or inhibition of adenylyl cyclase activity and a subsequent change in the concentration of cyclic AMP (cAMP)." [GOC:mah, GOC:signaling, ISBN:0815316194]"
1996,24936,biological_process,"positive regulation of lamellipodium assembly",""Any process that increases the rate, frequency or extent of the formation of a lamellipodium, a thin sheetlike extension of the surface of a migrating cell." [GOC:dph, GOC:tb]"
1996,26113,cellular_component,"actin cytoskeleton",""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes." [GOC:jl, ISBN:0395825172, ISBN:0815316194]"
1996,30039,cellular_component,lamellipodium,""A thin sheetlike process extended by the leading edge of a migrating cell or extending cell process; contains a dense meshwork of actin filaments." [ISBN:0815316194]"
1996,31119,cellular_component,"SCAR complex",""A pentameric complex that includes orthologues of human PIR121, Nap1, Abi, SCAR, and HSPC300 and regulates actin polymerization and/or depolymerization through small GTPase mediated signal transduction." [GOC:hla, GOC:pg, PMID:12181570, PMID:24036345, PMID:24630101]"
1996,32821,cellular_component,"protein-containing complex",""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together." [GOC:dos, GOC:mah]"
1996,36377,biological_process,"Fc-gamma receptor signaling pathway involved in phagocytosis",""An Fc-gamma receptor signaling pathway that contributes to the endocytic engulfment of external particulate material by phagocytes." [GOC:phg, PMID:12488490, PMID:15466916]"
1996,39409,molecular_function,"protein-containing complex binding",""Interacting selectively and non-covalently with a macromolecular complex." [GOC:jl]"
1996,39687,molecular_function,"cadherin binding",""Interacting selectively and non-covalently with cadherin, a type I membrane protein involved in cell adhesion." [GOC:bf]"
1996,42302,biological_process,"vascular endothelial growth factor receptor signaling pathway",""Any series of molecular signals initiated by the binding of an extracellular ligand to a vascular endothelial growth factor receptor (VEGFR) located on the surface of the receiving cell, and ending with regulation of a downstream cellular process, e.g. transcription." [GOC:ceb, GOC:signaling, PR:000001971]"
1996,44588,biological_process,"negative regulation of stress fiber assembly",""Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts." [GOC:ai]"
1996,48171,cellular_component,"extracellular exosome",""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm." [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]"
6638,2911,DISEASE,"multiple endocrine neoplasia type 1",NULL
6638,5289,DISEASE,adenocarcinoma,NULL
6638,5313,DISEASE,"colon mucinous adenocarcinoma",NULL
6638,5315,DISEASE,"mucinous adenocarcinoma",NULL
6638,5845,DISEASE,"bladder urothelial carcinoma",NULL
6638,6347,DISEASE,"granular cell carcinoma",NULL
6638,6367,DISEASE,"tubular adenocarcinoma",NULL
6638,6809,DISEASE,"cribriform carcinoma",NULL
6638,7216,DISEASE,adenoma,NULL
6638,16498,cellular_component,"Golgi membrane",""The lipid bilayer surrounding any of the compartments of the Golgi apparatus." [GOC:mah]"
6638,17307,molecular_function,"N-acetylglucosamine 6-O-sulfotransferase activity",""Catalysis of the reaction"
6638,20889,cellular_component,"trans-Golgi network",""The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination." [GOC:vw, ISBN:0815316194]"
6638,21106,biological_process,"N-acetylglucosamine metabolic process",""The chemical reactions and pathways involving N-acetylglucosamine. The D isomer is a common structural unit of glycoproteins in plants, bacteria and animals; it is often the terminal sugar of an oligosaccharide group of a glycoprotein." [ISBN:0198506732]"
6638,21492,biological_process,"protein sulfation",""The addition of a sulfate group as an ester to a protein amino acid." [GOC:curators]"
6638,21784,biological_process,"sulfur compound metabolic process",""The chemical reactions and pathways involving the nonmetallic element sulfur or compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione." [GOC:ai]"
6638,21926,biological_process,"immune response",""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat." [GO_REF:0000022, GOC:add, GOC:mtg_15nov05]"
6638,22096,biological_process,"cell adhesion",""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules." [GOC:hb, GOC:pf]"
6638,22199,biological_process,"cell-cell signaling",""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell.  Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions." [GOC:dos, GOC:mah]"
6638,22667,molecular_function,"sulfotransferase activity",""Catalysis of the transfer of a sulfate group from 3'-phosphoadenosine 5'-phosphosulfate to the hydroxyl group of an acceptor, producing the sulfated derivative and 3'-phosphoadenosine 5'-phosphate." [EC:2.8.2, GOC:curators]"
6638,26683,biological_process,"O-glycan processing",""The stepwise addition of carbohydrate or carbohydrate derivative residues to the initially added O-linked residue (usually GalNAc) to form a core O-glycan structure." [GOC:mah, GOC:pr, PMID:10580130]"
6638,31137,cellular_component,"intrinsic component of Golgi membrane",""The component of the Golgi membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane." [GOC:dos, GOC:mah]"
632,386,DISEASE,"nicotine dependence",NULL
632,410,DISEASE,chorea-acanthocytosis,NULL
632,889,DISEASE,"gallbladder disease",NULL
632,2002,DISEASE,"isolated cleft palate",NULL
632,3927,DISEASE,"autistic disorder",NULL
632,4177,DISEASE,cholestasis,NULL
632,4266,DISEASE,abetalipoproteinemia,NULL
632,4274,DISEASE,hypolipoproteinemia,NULL
632,4275,DISEASE,"Tangier disease",NULL
632,4283,DISEASE,"Norum disease",NULL
632,4761,DISEASE,"intrahepatic cholestasis",NULL
632,4761,DISEASE,"intrahepatic cholestasis",NULL
632,5251,DISEASE,"acute pancreatitis",NULL
632,5619,DISEASE,"liver cancer",NULL
632,5904,DISEASE,"liver disease",NULL
632,5904,DISEASE,"liver disease",NULL
632,6249,DISEASE,"brain edema",NULL
632,6249,DISEASE,"brain edema",NULL
632,6401,DISEASE,pancreatitis,NULL
632,6445,DISEASE,"liver cirrhosis",NULL
632,7205,DISEASE,"inherited metabolic disorder",NULL
632,7284,DISEASE,"cleft palate",NULL
632,7317,DISEASE,"hepatocellular carcinoma",NULL
632,8217,DISEASE,"urea cycle disorder",NULL
632,8222,DISEASE,citrullinemia,NULL
632,8222,DISEASE,citrullinemia,NULL
632,8222,DISEASE,citrullinemia,NULL
632,8234,DISEASE,"cleft lip",NULL
632,8290,DISEASE,"fatty liver disease",NULL
632,8290,DISEASE,"fatty liver disease",NULL
632,8290,DISEASE,"fatty liver disease",NULL
632,20458,molecular_function,"transporter activity",""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells." [GOC:ai, GOC:dgf]"
632,20520,molecular_function,"L-glutamate transmembrane transporter activity",""Enables the transfer of L-glutamate from one side of a membrane to the other. L-glutamate is the anion of 2-aminopentanedioic acid." [GOC:ai, GOC:mtg_transport, ISBN:0815340729]"
632,20625,molecular_function,"calcium ion binding",""Interacting selectively and non-covalently with calcium ions (Ca2+)." [GOC:ai]"
632,20829,cellular_component,mitochondrion,""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration." [GOC:giardia, ISBN:0198506732]"
632,20833,cellular_component,"mitochondrial inner membrane",""The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae." [GOC:ai]"
632,20959,cellular_component,"integral component of plasma membrane",""The component of the plasma membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane." [GOC:dos, GOC:go_curators]"
632,21153,biological_process,gluconeogenesis,""The formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol." [MetaCyc:GLUCONEO-PWY]"
632,21755,biological_process,"ATP biosynthetic process",""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator." [GOC:go_curators, ISBN:0198506732]"
632,21826,biological_process,"mitochondrial transport",""Transport of substances into, out of or within a mitochondrion." [GOC:ai]"
632,25736,molecular_function,"acidic amino acid transmembrane transporter activity",""Enables the transfer of acidic amino acids from one side of a membrane to the other. Acidic amino acids have a pH below 7." [GOC:ai, GOC:mtg_transport, ISBN:0815340729]"
632,25745,molecular_function,"L-aspartate transmembrane transporter activity",""Enables the transfer of L-aspartate from one side of a membrane to the other. L-aspartate is the anion derived from aspartic acid." [GOC:go_curators, GOC:mtg_transport, ISBN:0198506732, ISBN:0815340729]"
632,26277,biological_process,"aspartate transmembrane transport",""The process in which aspartate is transported across a lipid bilayer, from one side of a membrane to the other." [GOC:go_curators, ISBN:0198506732]"
632,26280,biological_process,"L-glutamate transmembrane transport",""The directed movement of L-glutamate across a membrane." [PMID:21307582]"
632,37476,molecular_function,"identical protein binding",""Interacting selectively and non-covalently with an identical protein or proteins." [GOC:jl]"
632,38091,biological_process,"malate-aspartate shuttle",""The process of transferring reducing equivalents from the cytosol into the mitochondria; NADH is used to synthesise malate in the cytosol; this compound is then transported into the mitochondria where it is converted to oxaloacetate using NADH, the oxaloacetate reacts with gluamate to form aspartate, and the aspartate then returns to the cytosol to complete the cycle." [GOC:jl, GOC:mtg_electron_transport, ISBN:0716743663]"
632,39722,biological_process,"cellular respiration",""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)." [GOC:das, ISBN:0140513590, ISBN:0198506732]"
632,44669,biological_process,"response to calcium ion",""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus." [GOC:ai]"
634,241,DISEASE,"inflammatory bowel disease",NULL
634,364,DISEASE,"ornithine translocase deficiency",NULL
634,789,DISEASE,"dentatorubral-pallidoluysian atrophy",NULL
634,3122,DISEASE,"intellectual disability",NULL
634,3122,DISEASE,"intellectual disability",NULL
634,4376,DISEASE,"gyrate atrophy",NULL
634,4473,DISEASE,"cerebral degeneration",NULL
634,5335,DISEASE,"early myoclonic encephalopathy",NULL
634,5608,DISEASE,"Unverricht-Lundborg syndrome",NULL
634,5608,DISEASE,"Unverricht-Lundborg syndrome",NULL
634,5904,DISEASE,"liver disease",NULL
634,7244,DISEASE,"angiokeratoma of Fordyce",NULL
634,8103,DISEASE,"progressive myoclonus epilepsy",NULL
634,8110,DISEASE,"learning disability",NULL
634,8110,DISEASE,"learning disability",NULL
634,8217,DISEASE,"urea cycle disorder",NULL
634,8217,DISEASE,"urea cycle disorder",NULL
634,8221,DISEASE,"ornithine carbamoyltransferase deficiency",NULL
634,8221,DISEASE,"ornithine carbamoyltransferase deficiency",NULL
634,16425,biological_process,"urea cycle",""The sequence of reactions by which arginine is synthesized from ornithine, then cleaved to yield urea and regenerate ornithine. The overall reaction equation is NH3 + CO2 + aspartate + 3 ATP + 2 H2O = urea + fumarate + 2 ADP + 2 phosphate + AMP + diphosphate." [GOC:pde, GOC:vw, ISBN:0198506732]"
634,16436,molecular_function,"L-ornithine transmembrane transporter activity",""Enables the transfer of L-ornithine from one side of a membrane to the other. L-ornithine is 2,5-diaminopentanoic acid." [GOC:ai, GOC:mtg_transport, ISBN:0815340729]"
634,20833,cellular_component,"mitochondrial inner membrane",""The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae." [GOC:ai]"
634,61963,biological_process,"mitochondrial L-ornithine transmembrane transport",""The process in which L-ornithine is transported across a mitochondrial membrane, into or out of the mitochondrion." [PMID:9237680]"
2156,194,DISEASE,"exudative vitreoretinopathy",NULL
2156,549,DISEASE,"myelodysplastic syndrome",NULL
2156,3438,DISEASE,"spinal meningioma",NULL
2156,3879,DISEASE,"acoustic neuroma",NULL
2156,3975,DISEASE,"retinopathy of prematurity",NULL
2156,4055,DISEASE,"lung cancer",NULL
2156,4932,DISEASE,"essential thrombocythemia",NULL
2156,5042,DISEASE,"senile angioma",NULL
2156,5618,DISEASE,meningioma,NULL
2156,5683,DISEASE,"lung benign neoplasm",NULL
2156,5741,DISEASE,"intraventricular meningioma",NULL
2156,5763,DISEASE,"pituitary adenoma",NULL
2156,5799,DISEASE,"non-small cell lung carcinoma",NULL
2156,5922,DISEASE,"intraorbital meningioma",NULL
2156,5960,DISEASE,"clear cell meningioma",NULL
2156,6171,DISEASE,"benign meningioma",NULL
2156,6172,DISEASE,"secretory meningioma",NULL
2156,6175,DISEASE,"microcystic meningioma",NULL
2156,7033,DISEASE,"cerebral convexity meningioma",NULL
2156,7204,DISEASE,"angiomatous meningioma",NULL
2156,7332,DISEASE,"parasagittal meningioma",NULL
2156,7469,DISEASE,"psammomatous meningioma",NULL
2156,7470,DISEASE,"fibrous meningioma",NULL
2156,7471,DISEASE,"meningothelial meningioma",NULL
2156,7472,DISEASE,"transitional meningioma",NULL
2156,7792,DISEASE,"olfactory groove meningioma",NULL
2156,8326,DISEASE,"multiple myeloma",NULL
2156,8499,DISEASE,obesity,NULL
2156,17046,molecular_function,"DNA-binding transcription factor activity, RNA polymerase II-specific",""A protein or a member of a complex that interacts selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a RNA polymerase II-transcribed gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units." [GOC:txnOH-2018]"
2156,19126,molecular_function,"DNA binding",""Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)." [GOC:dph, GOC:jl, GOC:tb, GOC:vw]"
2156,20736,cellular_component,nucleus,""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent." [GOC:go_curators]"
431,20736,cellular_component,nucleus,""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent." [GOC:go_curators]"
431,20913,cellular_component,cytosol,""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes." [GOC:hjd, GOC:jl]"
5265,171,DISEASE,exanthem,NULL
5265,187,DISEASE,"adult T-cell leukemia",NULL
5265,433,DISEASE,"tarsal-carpal coalition syndrome",NULL
5265,508,DISEASE,"tongue squamous cell carcinoma",NULL
5265,543,DISEASE,medulloblastoma,NULL
5265,694,DISEASE,lymphoma,NULL
5265,694,DISEASE,lymphoma,NULL
5265,695,DISEASE,"non-Hodgkin lymphoma",NULL
5265,696,DISEASE,"cutaneous T cell lymphoma",NULL
5265,1093,DISEASE,"gingival fibromatosis",NULL
5265,1413,DISEASE,"pemphigus vulgaris",NULL
5265,1542,DISEASE,"tubular aggregate myopathy",NULL
5265,1596,DISEASE,"childhood acute lymphocytic leukemia",NULL
5265,2907,DISEASE,"intestinal infectious disease",NULL
5265,2927,DISEASE,"dysplastic nevus syndrome",NULL
5265,2927,DISEASE,"dysplastic nevus syndrome",NULL
5265,2965,DISEASE,"intestinal cancer",NULL
5265,3012,DISEASE,"prostate cancer",NULL
5265,3012,DISEASE,"prostate cancer",NULL
5265,3012,DISEASE,"prostate cancer",NULL
5265,3013,DISEASE,"prostate carcinoma",NULL
5265,3013,DISEASE,"prostate carcinoma",NULL
5265,3013,DISEASE,"prostate carcinoma",NULL
5265,3052,DISEASE,"lymphoblastic leukemia",NULL
5265,3064,DISEASE,"chronic lymphocytic leukemia",NULL
5265,3100,DISEASE,"stomach cancer",NULL
5265,3100,DISEASE,"stomach cancer",NULL
5265,3146,DISEASE,microphthalmia,NULL
5265,3302,DISEASE,"urinary bladder cancer",NULL
5265,3302,DISEASE,"urinary bladder cancer",NULL
5265,3302,DISEASE,"urinary bladder cancer",NULL
5265,3306,DISEASE,"esophageal carcinoma",NULL
5265,3306,DISEASE,"esophageal carcinoma",NULL
5265,3332,DISEASE,"esophagus sarcoma",NULL
5265,3335,DISEASE,sarcoma,NULL
5265,3361,DISEASE,"parathyroid gland disease",NULL
5265,3438,DISEASE,"spinal meningioma",NULL
5265,3634,DISEASE,"head and neck cancer",NULL
5265,3651,DISEASE,"female reproductive organ cancer",NULL
5265,3805,DISEASE,leukemia,NULL
5265,3821,DISEASE,"blood coagulation disease",NULL
5265,3879,DISEASE,"acoustic neuroma",NULL
5265,3882,DISEASE,leiomyoma,NULL
5265,3882,DISEASE,leiomyoma,NULL
5265,3885,DISEASE,"ataxia telangiectasia",NULL
5265,4038,DISEASE,"brain cancer",NULL
5265,4050,DISEASE,"uterine fibroid",NULL
5265,4050,DISEASE,"uterine fibroid",NULL
5265,4055,DISEASE,"lung cancer",NULL
5265,4055,DISEASE,"lung cancer",NULL
5265,4060,DISEASE,"bronchus cancer",NULL
5265,4077,DISEASE,"exocrine pancreatic insufficiency",NULL
5265,4249,DISEASE,"endometrial cancer",NULL
5265,4365,DISEASE,bacteriuria,NULL
5265,4405,DISEASE,azoospermia,NULL
5265,4545,DISEASE,"Clouston syndrome",NULL
5265,4554,DISEASE,"centronuclear myopathy",NULL
5265,4595,DISEASE,"disease of mental health",NULL
5265,4595,DISEASE,"disease of mental health",NULL
5265,4604,DISEASE,"colon carcinoma",NULL
5265,4604,DISEASE,"colon carcinoma",NULL
5265,4623,DISEASE,"fungal infectious disease",NULL
5265,4647,DISEASE,"breast cancer",NULL
5265,4647,DISEASE,"breast cancer",NULL
5265,4647,DISEASE,"breast cancer",NULL
5265,4651,DISEASE,cancer,NULL
5265,4672,DISEASE,pineoblastoma,NULL
5265,4692,DISEASE,"Richter's syndrome",NULL
5265,4693,DISEASE,"neuroectodermal tumor",NULL
5265,4696,DISEASE,"clear cell acanthoma",NULL
5265,4710,DISEASE,"squamous cell carcinoma",NULL
5265,4710,DISEASE,"squamous cell carcinoma",NULL
5265,4728,DISEASE,"thyroid cancer",NULL
5265,4728,DISEASE,"thyroid cancer",NULL
5265,4729,DISEASE,"pituitary cancer",NULL
5265,4734,DISEASE,"malignant mesothelioma",NULL
5265,4734,DISEASE,"malignant mesothelioma",NULL
5265,4737,DISEASE,"pancreatic cancer",NULL
5265,4737,DISEASE,"pancreatic cancer",NULL
5265,4743,DISEASE,"ossifying fibroma",NULL
5265,4771,DISEASE,"hepatitis C",NULL
5265,4782,DISEASE,melanoma,NULL
5265,4782,DISEASE,melanoma,NULL
5265,4796,DISEASE,"reproductive organ cancer",NULL
5265,4798,DISEASE,"hypothalamic disease",NULL
5265,4832,DISEASE,"connective tissue cancer",NULL
5265,4836,DISEASE,"placental choriocarcinoma",NULL
5265,4842,DISEASE,enthesopathy,NULL
5265,4915,DISEASE,"ascending colon cancer",NULL
5265,4918,DISEASE,"colon cancer",NULL
5265,4918,DISEASE,"colon cancer",NULL
5265,4982,DISEASE,"colonic benign neoplasm",NULL
5265,4982,DISEASE,"colonic benign neoplasm",NULL
5265,5002,DISEASE,"ovarian cancer",NULL
5265,5002,DISEASE,"ovarian cancer",NULL
5265,5002,DISEASE,"ovarian cancer",NULL
5265,5042,DISEASE,"senile angioma",NULL
5265,5059,DISEASE,"hematologic cancer",NULL
5265,5081,DISEASE,"Langerhans-cell histiocytosis",NULL
5265,5106,DISEASE,"kidney cancer",NULL
5265,5111,DISEASE,hemangiopericytoma,NULL
5265,5115,DISEASE,"benign mesothelioma",NULL
5265,5115,DISEASE,"benign mesothelioma",NULL
5265,5130,DISEASE,"transitional cell carcinoma",NULL
5265,5236,DISEASE,"endometrial carcinoma",NULL
5265,5246,DISEASE,"thyroid adenoma",NULL
5265,5248,DISEASE,"cervix carcinoma",NULL
5265,5248,DISEASE,"cervix carcinoma",NULL
5265,5289,DISEASE,adenocarcinoma,NULL
5265,5289,DISEASE,adenocarcinoma,NULL
5265,5291,DISEASE,"germ cell cancer",NULL
5265,5294,DISEASE,"testicular cancer",NULL
5265,5305,DISEASE,"Li-Fraumeni syndrome",NULL
5265,5323,DISEASE,carcinoma,NULL
5265,5326,DISEASE,"glioblastoma multiforme",NULL
5265,5326,DISEASE,"glioblastoma multiforme",NULL
5265,5326,DISEASE,"glioblastoma multiforme",NULL
5265,5327,DISEASE,astrocytoma,NULL
5265,5327,DISEASE,astrocytoma,NULL
5265,5328,DISEASE,"malignant glioma",NULL
5265,5328,DISEASE,"malignant glioma",NULL
5265,5328,DISEASE,"malignant glioma",NULL
5265,5328,DISEASE,"malignant glioma",NULL
5265,5328,DISEASE,"malignant glioma",NULL
5265,5329,DISEASE,gliosarcoma,NULL
5265,5329,DISEASE,gliosarcoma,NULL
5265,5331,DISEASE,"giant cell glioblastoma",NULL
5265,5331,DISEASE,"giant cell glioblastoma",NULL
5265,5333,DISEASE,"grade III astrocytoma",NULL
5265,5333,DISEASE,"grade III astrocytoma",NULL
5265,5343,DISEASE,"germ cell and embryonal cancer",NULL
5265,5355,DISEASE,"serous cystadenocarcinoma",NULL
5265,5362,DISEASE,"gallbladder cancer",NULL
5265,5362,DISEASE,"gallbladder cancer",NULL
